"Season","Week","Season Type","Neutral Site","Venue","Home Team","Home Conference","Home Division","Home Points","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Team","Away Conference","Away Division","Away Points","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo"
"2023","11","regular","false","Ohio Stadium","Ohio State","Big Ten","fbs","","","2022","","Michigan State","Big Ten","fbs","","","1468",""
"2023","11","regular","false","Spartan Stadium","San José State","Mountain West","fbs","","","1348","","Fresno State","Mountain West","fbs","","","1787",""
"2023","11","regular","false","Clarence T.C. Ching Athletics Complex","Hawai'i","Mountain West","fbs","","","1148","","Air Force","Mountain West","fbs","","","1722",""
"2023","12","regular","false","Brigham Field at Huskie Stadium","Northern Illinois","Mid-American","fbs","","","1249","","Western Michigan","Mid-American","fbs","","","1211",""
"2023","12","regular","false","Doyt Perry Stadium","Bowling Green","Mid-American","fbs","","","1195","","Toledo","Mid-American","fbs","","","1512",""
"2023","12","regular","false","Rynearson Stadium","Eastern Michigan","Mid-American","fbs","","","1364","","Akron","Mid-American","fbs","","","1226",""
"2023","12","regular","false","Peden Stadium","Ohio","Mid-American","fbs","","","1542","","Central Michigan","Mid-American","fbs","","","1343",""
"2023","12","regular","false","Yager Stadium","Miami (OH)","Mid-American","fbs","","","1361","","Buffalo","Mid-American","fbs","","","1331",""
"2023","12","regular","false","Heinz Field","Pittsburgh","ACC","fbs","","","1543","","Boston College","ACC","fbs","","","1297",""
"2023","12","regular","false","Alamodome","UT San Antonio","American Athletic","fbs","","","1522","","South Florida","American Athletic","fbs","","","1298",""
"2023","12","regular","false","Martin Stadium","Washington State","Pac-12","fbs","","","1624","","Colorado","Pac-12","fbs","","","1252",""
"2023","12","regular","false","Ryan Field","Northwestern","Big Ten","fbs","","","1357","","Purdue","Big Ten","fbs","","","1432",""
"2023","12","regular","false","Faurot Field","Missouri","SEC","fbs","","","1508","","Florida","SEC","fbs","","","1601",""
"2023","12","regular","false","Maryland Stadium","Maryland","Big Ten","fbs","","","1687","","Michigan","Big Ten","fbs","","","1953",""
"2023","12","regular","false","Kinnick Stadium","Iowa","Big Ten","fbs","","","1639","","Illinois","Big Ten","fbs","","","1601",""
"2023","12","regular","false","Memorial Stadium","Indiana","Big Ten","fbs","","","1397","","Michigan State","Big Ten","fbs","","","1468",""
"2023","12","regular","false","Stanford Stadium","Stanford","Pac-12","fbs","","","1278","","California","Pac-12","fbs","","","1519",""
"2023","12","regular","false","Reser Stadium","Oregon State","Pac-12","fbs","","","1738","","Washington","Pac-12","fbs","","","1920",""
"2023","12","regular","false","Sun Devil Stadium","Arizona State","Pac-12","fbs","","","1404","","Oregon","Pac-12","fbs","","","1782",""
"2023","12","regular","false","Arizona Stadium","Arizona","Pac-12","fbs","","","1446","","Utah","Pac-12","fbs","","","1784",""
"2023","12","regular","false","Camp Randall Stadium","Wisconsin","Big Ten","fbs","","","1706","","Nebraska","Big Ten","fbs","","","1483",""
"2023","12","regular","false","Neyland Stadium","Tennessee","SEC","fbs","","","1883","","Georgia","SEC","fbs","","","2055",""
"2023","12","regular","false","Williams-Brice Stadium","South Carolina","SEC","fbs","","","1567","","Kentucky","SEC","fbs","","","1675",""
"2023","12","regular","false","Beaver Stadium","Penn State","Big Ten","fbs","","","1931","","Rutgers","Big Ten","fbs","","","1435",""
"2023","12","regular","false","Ohio Stadium","Ohio State","Big Ten","fbs","","","2022","","Minnesota","Big Ten","fbs","","","1635",""
"2023","12","regular","false","Scott Stadium","Virginia","ACC","fbs","","","1314","","Duke","ACC","fbs","","","1675",""
"2023","12","regular","false","Scheumann Stadium","Ball State","Mid-American","fbs","","","1185","","Kent State","Mid-American","fbs","","","1181",""
"2023","12","regular","false","Bridgeforth Stadium","James Madison","Sun Belt","fbs","","","1590","","Appalachian State","Sun Belt","fbs","","","1574",""
"2023","12","regular","false","Paulson Stadium","Georgia Southern","Sun Belt","fbs","","","1513","","Old Dominion","Sun Belt","fbs","","","1366",""
"2023","12","regular","false","Liberty Bowl Memorial Stadium","Memphis","American Athletic","fbs","","","1558","","SMU","American Athletic","fbs","","","1498",""
"2023","12","regular","false","Jerry Richardson Stadium","Charlotte","American Athletic","fbs","","","1207","","Rice","American Athletic","fbs","","","1180",""
"2023","12","regular","false","Protective Stadium","UAB","American Athletic","fbs","","","1420","","Temple","American Athletic","fbs","","","1139",""
"2023","12","regular","false","FAU Stadium","Florida Atlantic","American Athletic","fbs","","","1356","","Tulane","American Athletic","fbs","","","1630",""
"2023","12","regular","false","Skelly Field at H. A. Chapman Stadium","Tulsa","American Athletic","fbs","","","1294","","North Texas","American Athletic","fbs","","","1328",""
"2023","12","regular","false","Mountaineer Field at Milan Puskar Stadium","West Virginia","Big 12","fbs","","","1473","","Cincinnati","Big 12","fbs","","","1593",""
"2023","12","regular","false","Jones AT&T Stadium","Texas Tech","Big 12","fbs","","","1559","","UCF","Big 12","fbs","","","1649",""
"2023","12","regular","false","Amon G. Carter Stadium","TCU","Big 12","fbs","","","1692","","Baylor","Big 12","fbs","","","1506",""
"2023","12","regular","false","Memorial Stadium","Kansas","Big 12","fbs","","","1480","","Kansas State","Big 12","fbs","","","1804",""
"2023","12","regular","false","Jack Trice Stadium","Iowa State","Big 12","fbs","","","1537","","Texas","Big 12","fbs","","","1888",""
"2023","12","regular","false","John O'Quinn Field at TDECU Stadium","Houston","Big 12","fbs","","","1597","","Oklahoma State","Big 12","fbs","","","1462",""
"2023","12","regular","false","LaVell Edwards Stadium","BYU","Big 12","fbs","","","1536","","Oklahoma","Big 12","fbs","","","1901",""
"2023","12","regular","false","Lane Stadium","Virginia Tech","ACC","fbs","","","1369","","NC State","ACC","fbs","","","1520",""
"2023","12","regular","false","Hard Rock Stadium","Miami","ACC","fbs","","","1584","","Louisville","ACC","fbs","","","1682",""
"2023","12","regular","false","Bobby Dodd Stadium at Historic Grant Field","Georgia Tech","ACC","fbs","","","1391","","Syracuse","ACC","fbs","","","1625",""
"2023","12","regular","false","Memorial Stadium","Clemson","ACC","fbs","","","1716","","North Carolina","ACC","fbs","","","1671",""
"2023","12","regular","false","Los Angeles Memorial Coliseum","USC","Pac-12","fbs","","","1879","","UCLA","Pac-12","fbs","","","1678",""
"2023","12","regular","false","Bulldog Stadium","Fresno State","Mountain West","fbs","","","1787","","New Mexico","Mountain West","fbs","","","1109",""
"2023","12","regular","false","Donald W. Reynolds Razorback Stadium Frank Broyles Field","Arkansas","SEC","fbs","","","1621","","Florida International","Conference USA","fbs","","","1084",""
"2023","12","regular","false","Jordan-Hare Stadium","Auburn","SEC","fbs","","","1607","","New Mexico State","Conference USA","fbs","","","1261",""
"2023","12","regular","false","Tiger Stadium","LSU","SEC","fbs","","","1752","","Georgia State","Sun Belt","fbs","","","1546",""
"2023","12","regular","false","Vaught-Hemingway Stadium","Ole Miss","SEC","fbs","","","1667","","Louisiana Monroe","Sun Belt","fbs","","","1173",""
"2023","12","regular","false","Bobby Bowden Field at Doak Campbell Stadium","Florida State","ACC","fbs","","","1879","1879","North Alabama","UAC","fcs","","","",""
"2023","12","regular","false","Navy-Marine Corps Memorial Stadium","Navy","American Athletic","fbs","","","1388","","East Carolina","American Athletic","fbs","","","1422",""
"2023","12","regular","false","Davis Wade Stadium","Mississippi State","SEC","fbs","","","1551","","Southern Mississippi","Sun Belt","fbs","","","1235",""
"2023","12","regular","false","Kyle Field","Texas A&M","SEC","fbs","","","1721","1721","Abilene Christian","UAC","fcs","","","",""
"2023","12","regular","false","Blaik Field at Michie Stadium","Army","FBS Independents","fbs","","","1495","","Coastal Carolina","Sun Belt","fbs","","","1405",""
"2023","12","regular","false","Rentschler Field","Connecticut","FBS Independents","fbs","","","1139","1139","Sacred Heart","NEC","fcs","","","",""
"2023","12","regular","false","Bryant Denny Stadium","Alabama","SEC","fbs","","","1968","1968","Chattanooga","Southern","fcs","","","",""
"2023","12","regular","false","Williams Stadium","Liberty","Conference USA","fbs","","","1574","","UMass","FBS Independents","fbs","","","1047",""
"2023","12","regular","false","War Memorial Stadium","Wyoming","Mountain West","fbs","","","1405","","Hawai'i","Mountain West","fbs","","","1148",""
"2023","12","regular","false","JSU Stadium","Jacksonville State","Conference USA","fbs","","","1505","","Louisiana Tech","Conference USA","fbs","","","1211",""
"2023","12","regular","false","Johnny Red"""" Floyd Stadium""""","Middle Tennessee","Conference USA","fbs","","","1320","","UTEP","Conference USA","fbs","","","1210",""
"2023","12","regular","false","Centennial Bank Stadium","Arkansas State","Sun Belt","fbs","","","1055","","Texas State","Sun Belt","fbs","","","1363",""
"2023","12","regular","false","Canvas Stadium","Colorado State","Mountain West","fbs","","","1299","","Nevada","Mountain West","fbs","","","1214",""
"2023","12","regular","false","Houchens Industries-L. T. Smith Stadium","Western Kentucky","Conference USA","fbs","","","1506","","Sam Houston State","Conference USA","fbs","","","1396",""
"2023","12","regular","false","Veterans Memorial Stadium","Troy","Sun Belt","fbs","","","1504","","Louisiana","Sun Belt","fbs","","","1558",""
"2023","12","regular","false","Falcon Stadium","Air Force","Mountain West","fbs","","","1722","","UNLV","Mountain West","fbs","","","1372",""
"2023","12","regular","false","Notre Dame Stadium","Notre Dame","FBS Independents","fbs","","","1857","","Wake Forest","ACC","fbs","","","1545",""
"2023","12","regular","false","Hancock Whitney Stadium","South Alabama","Sun Belt","fbs","","","1519","","Marshall","Sun Belt","fbs","","","1578",""
"2023","12","regular","false","Romney Stadium","Utah State","Mountain West","fbs","","","1385","","Boise State","Mountain West","fbs","","","1542",""
"2023","12","regular","false","Spartan Stadium","San José State","Mountain West","fbs","","","1348","","San Diego State","Mountain West","fbs","","","1436",""
"2023","13","regular","false","Waldo Stadium","Western Michigan","Mid-American","fbs","","","1211","","Bowling Green","Mid-American","fbs","","","1195",""
"2023","13","regular","false","UB Stadium","Buffalo","Mid-American","fbs","","","1331","","Eastern Michigan","Mid-American","fbs","","","1364",""
"2023","13","regular","false","Davis Wade Stadium","Mississippi State","SEC","fbs","","","1551","","Ole Miss","SEC","fbs","","","1667",""
"2023","13","regular","false","Kelly/Shorts Stadium","Central Michigan","Mid-American","fbs","","","1343","","Toledo","Mid-American","fbs","","","1512",""
"2023","13","regular","false","Gaylord Family Oklahoma Memorial Stadium","Oklahoma","Big 12","fbs","","","1901","","TCU","Big 12","fbs","","","1692",""
"2023","13","regular","false","Alumni Stadium","Boston College","ACC","fbs","","","1297","","Miami","ACC","fbs","","","1584",""
"2023","13","regular","false","Memorial Stadium","Nebraska","Big Ten","fbs","","","1483","","Iowa","Big Ten","fbs","","","1639",""
"2023","13","regular","false","Summa Field at InfoCision Stadium","Akron","Mid-American","fbs","","","1226","","Ohio","Mid-American","fbs","","","1542",""
"2023","13","regular","false","University Stadium","New Mexico","Mountain West","fbs","","","1109","","Utah State","Mountain West","fbs","","","1385",""
"2023","13","regular","false","Donald W. Reynolds Razorback Stadium Frank Broyles Field","Arkansas","SEC","fbs","","","1621","","Missouri","SEC","fbs","","","1508",""
"2023","13","regular","false","Albertsons Stadium","Boise State","Mountain West","fbs","","","1542","","Air Force","Mountain West","fbs","","","1722",""
"2023","13","regular","true","Ford Field","Michigan State","Big Ten","fbs","","","1468","","Penn State","Big Ten","fbs","","","1931",""
"2023","13","regular","false","Darrell K Royal-Texas Memorial Stadium","Texas","Big 12","fbs","","","1888","","Texas Tech","Big 12","fbs","","","1559",""
"2023","13","regular","false","Autzen Stadium","Oregon","Pac-12","fbs","","","1782","","Oregon State","Pac-12","fbs","","","1738",""
"2023","13","regular","false","McLane Stadium","Baylor","Big 12","fbs","","","1506","","West Virginia","Big 12","fbs","","","1473",""
"2023","13","regular","false","Bill Snyder Family Football Stadium","Kansas State","Big 12","fbs","","","1804","","Iowa State","Big 12","fbs","","","1537",""
"2023","13","regular","false","Boone Pickens Stadium","Oklahoma State","Big 12","fbs","","","1462","","BYU","Big 12","fbs","","","1536",""
"2023","13","regular","false","Bright House Networks Stadium","UCF","Big 12","fbs","","","1649","","Houston","Big 12","fbs","","","1597",""
"2023","13","regular","false","Dowdy-Ficklen Stadium","East Carolina","American Athletic","fbs","","","1422","","Tulsa","American Athletic","fbs","","","1294",""
"2023","13","regular","false","Benson Field at Yulman Stadium","Tulane","American Athletic","fbs","","","1630","","UT San Antonio","American Athletic","fbs","","","1522",""
"2023","13","regular","false","Apogee Stadium","North Texas","American Athletic","fbs","","","1328","","UAB","American Athletic","fbs","","","1420",""
"2023","13","regular","false","Scheumann Stadium","Ball State","Mid-American","fbs","","","1185","","Miami (OH)","Mid-American","fbs","","","1361",""
"2023","13","regular","false","Dix Stadium","Kent State","Mid-American","fbs","","","1181","","Northern Illinois","Mid-American","fbs","","","1249",""
"2023","13","regular","false","M. M. Roberts Stadium","Southern Mississippi","Sun Belt","fbs","","","1235","","Troy","Sun Belt","fbs","","","1504",""
"2023","13","regular","false","Cajun Field","Louisiana","Sun Belt","fbs","","","1558","","Louisiana Monroe","Sun Belt","fbs","","","1173",""
"2023","13","regular","false","Foreman Field","Old Dominion","Sun Belt","fbs","","","1366","","Georgia State","Sun Belt","fbs","","","1546",""
"2023","13","regular","false","Joan C. Edwards Stadium","Marshall","Sun Belt","fbs","","","1578","","Arkansas State","Sun Belt","fbs","","","1055",""
"2023","13","regular","false","Brooks Stadium","Coastal Carolina","Sun Belt","fbs","","","1405","","James Madison","Sun Belt","fbs","","","1590",""
"2023","13","regular","false","Bobby Dodd Stadium at Historic Grant Field","Georgia Tech","ACC","fbs","","","1391","","Georgia","SEC","fbs","","","2055",""
"2023","13","regular","false","Warren McGuirk Alumni Stadium","UMass","FBS Independents","fbs","","","1047","","Connecticut","FBS Independents","fbs","","","1168",""
"2023","13","regular","false","Gerald J. Ford Stadium","SMU","American Athletic","fbs","","","1498","","Navy","American Athletic","fbs","","","1388",""
"2023","13","regular","false","Rice Stadium","Rice","American Athletic","fbs","","","1180","","Florida Atlantic","American Athletic","fbs","","","1356",""
"2023","13","regular","false","Raymond James Stadium","South Florida","American Athletic","fbs","","","1298","","Charlotte","American Athletic","fbs","","","1207",""
"2023","13","regular","false","Lincoln Financial Field","Temple","American Athletic","fbs","","","1139","","Memphis","American Athletic","fbs","","","1558",""
"2023","13","regular","false","Scott Stadium","Virginia","ACC","fbs","","","1314","","Virginia Tech","ACC","fbs","","","1369",""
"2023","13","regular","false","Nippert Stadium","Cincinnati","Big 12","fbs","","","1593","","Kansas","Big 12","fbs","","","1480",""
"2023","13","regular","false","Sun Devil Stadium","Arizona State","Pac-12","fbs","","","1404","","Arizona","Pac-12","fbs","","","1446",""
"2023","13","regular","false","Neyland Stadium","Tennessee","SEC","fbs","","","1883","","Vanderbilt","SEC","fbs","","","1310",""
"2023","13","regular","false","SHI Stadium","Rutgers","Big Ten","fbs","","","1435","","Maryland","Big Ten","fbs","","","1687",""
"2023","13","regular","false","TCF Bank Stadium","Minnesota","Big Ten","fbs","","","1635","","Wisconsin","Big Ten","fbs","","","1706",""
"2023","13","regular","false","Papa John's Cardinal Stadium","Louisville","ACC","fbs","","","1682","","Kentucky","SEC","fbs","","","1675",""
"2023","13","regular","false","Memorial Stadium","Illinois","Big Ten","fbs","","","1601","","Northwestern","Big Ten","fbs","","","1357",""
"2023","13","regular","false","Stanford Stadium","Stanford","Pac-12","fbs","","","1278","","Notre Dame","FBS Independents","fbs","","","1857",""
"2023","13","regular","false","Rose Bowl","UCLA","Pac-12","fbs","","","1678","","California","Pac-12","fbs","","","1519",""
"2023","13","regular","false","Rice-Eccles Stadium","Utah","Pac-12","fbs","","","1784","","Colorado","Pac-12","fbs","","","1252",""
"2023","13","regular","false","Husky Stadium","Washington","Pac-12","fbs","","","1920","","Washington State","Pac-12","fbs","","","1624",""
"2023","13","regular","false","Wallace Wade Stadium","Duke","ACC","fbs","","","1675","","Pittsburgh","ACC","fbs","","","1543",""
"2023","13","regular","false","Carter-Finley Stadium","NC State","ACC","fbs","","","1520","","North Carolina","ACC","fbs","","","1671",""
"2023","13","regular","false","Carrier Dome","Syracuse","ACC","fbs","","","1625","","Wake Forest","ACC","fbs","","","1545",""
"2023","13","regular","false","Snapdragon Stadium","San Diego State","Mountain West","fbs","","","1436","","Fresno State","Mountain West","fbs","","","1787",""
"2023","13","regular","false","Jordan-Hare Stadium","Auburn","SEC","fbs","","","1607","","Alabama","SEC","fbs","","","1959",""
"2023","13","regular","false","Ben Hill Griffin Stadium","Florida","SEC","fbs","","","1601","","Florida State","ACC","fbs","","","1871",""
"2023","13","regular","false","Tiger Stadium","LSU","SEC","fbs","","","1752","","Texas A&M","SEC","fbs","","","1722",""
"2023","13","regular","false","Ross-Ade Stadium","Purdue","Big Ten","fbs","","","1432","","Indiana","Big Ten","fbs","","","1397",""
"2023","13","regular","false","Williams-Brice Stadium","South Carolina","SEC","fbs","","","1567","","Clemson","ACC","fbs","","","1716",""
"2023","13","regular","false","Kidd Brewer Stadium","Appalachian State","Sun Belt","fbs","","","1574","","Georgia Southern","Sun Belt","fbs","","","1513",""
"2023","13","regular","false","Michigan Stadium","Michigan","Big Ten","fbs","","","1953","","Ohio State","Big Ten","fbs","","","2022",""
"2023","13","regular","false","Bowers Stadium","Sam Houston State","Conference USA","fbs","","","1396","","Middle Tennessee","Conference USA","fbs","","","1320",""
"2023","13","regular","false","FIU Stadium","Florida International","Conference USA","fbs","","","1084","","Western Kentucky","Conference USA","fbs","","","1506",""
"2023","13","regular","false","Allegiant Stadium","UNLV","Mountain West","fbs","","","1372","","San José State","Mountain West","fbs","","","1348",""
"2023","13","regular","false","Jim Wacker Field at Bobcat Stadium","Texas State","Sun Belt","fbs","","","1363","","South Alabama","Sun Belt","fbs","","","1519",""
"2023","13","regular","false","Sun Bowl Stadium","UTEP","Conference USA","fbs","","","1210","","Liberty","Conference USA","fbs","","","1574",""
"2023","13","regular","false","Aggie Memorial Stadium","New Mexico State","Conference USA","fbs","","","1261","","Jacksonville State","Conference USA","fbs","","","1505",""
"2023","13","regular","false","Mackay Stadium","Nevada","Mountain West","fbs","","","1214","","Wyoming","Mountain West","fbs","","","1405",""
"2023","13","regular","false","Clarence T.C. Ching Athletics Complex","Hawai'i","Mountain West","fbs","","","1148","","Colorado State","Mountain West","fbs","","","1299",""
"2023","15","regular","true","Gillette Stadium","Army","FBS Independents","fbs","","","1495","","Navy","American Athletic","fbs","","","1388",""
